event,city,user_id,gaid,lr_uid,brand,date_stamp_ist,date_ist
App Access,Chandigarh,oRfWga4tlmeeTm4OhU5F4D6A0263,06cb867a-92ef-402c-8a2e-3f59de337a98,oRfWga4tlmeeTm4OhU5F4D6A0263,samsung,01-11-2020,01-11-2020 13:28
App Access,Ludhiana,c682dd98efd24a1892972001dc71f07d,f1fc482c-0762-4b21-9449-7000f03566d9,c682dd98efd24a1892972001dc71f07d,vivo,01-11-2020,01-11-2020 13:17
mediaReady,Patna,IWBvWxZUdQMaibuHV1WjTarBqnp1,f9858678-641c-4acf-8004-b79519cae333,IWBvWxZUdQMaibuHV1WjTarBqnp1,xiaomi,01-11-2020,01-11-2020 12:36
App Access,Kolkata,null,3f43824e-96e1-4ed8-b7b6-ae3e35bc27ea,Cr9oPB10wuPbmRiudMGccCuXZWy1,samsung,01-11-2020,01-11-2020 13:31
App Access,Delhi,null,350597cb-73eb-48d5-a383-5b4d5e06a54d,fcCX3vw4Rpay30UqWIwdMYVBHHZ2,OPPO,01-11-2020,01-11-2020 12:01
App Access,Jabalpur,null,e79376a1-5b6a-4096-9217-762f43566b04,KqgfCmHc1xb1MTh0Secx8eov8k12,samsung,01-11-2020,01-11-2020 12:14
App Access,Surat,xdMTreelPjNe7u3J8lJ2OgkMsxR2,baab8c24-f2ee-469c-bf06-a0cc9d722001,xdMTreelPjNe7u3J8lJ2OgkMsxR2,vivo,01-11-2020,01-11-2020 12:05
App Install,Mumbai,null,00000000-0000-0000-0000-000000000000,null,null,01-11-2020,01-11-2020 13:10
App Access,Mumbai,Pwy8LwA9JHPkRGCZdXgrkczuAui1,c2e1e910-5041-42a0-a0fc-56863cf0bdd7,Pwy8LwA9JHPkRGCZdXgrkczuAui1,OnePlus,01-11-2020,01-11-2020 13:34
App Access,Hyderabad,Rr3dKSUaQlfOO6EmzaN5rOI5RH33,81168423-b6b4-4a75-a509-8cf2c49f6c0f,Rr3dKSUaQlfOO6EmzaN5rOI5RH33,OnePlus,01-11-2020,01-11-2020 11:17
Video Watched,Jaipur,053ef4f75a3f4724b4b3ca845f846881,89eca290-cafd-463f-a274-fe76c577e70e,053ef4f75a3f4724b4b3ca845f846881,vivo,01-11-2020,01-11-2020 13:43
App Access,New Delhi,MW4SUKvM3letX437nKjf3NOhCKm2,7755debc-9e94-4d56-adfb-0e8eeed38e3b,MW4SUKvM3letX437nKjf3NOhCKm2,samsung,01-11-2020,01-11-2020 12:26
Video Watched,Pune,RuaOwTsBxFakJWeo3ZhrD5LtWjY2,c16c58d3-0e8b-47ae-969f-48c1eeab2b5f,RuaOwTsBxFakJWeo3ZhrD5LtWjY2,samsung,01-11-2020,01-11-2020 12:55
App Access,Delhi,null,b380f309-e41b-4b66-b1e0-836cce1a79ea,pjQp959I5hNjbX7zbcpeRAUbHU32,samsung,01-11-2020,01-11-2020 13:41
App Access,Bengaluru,4e81c4d6b0244e36bb6b317d59575258,d149aa8e-c0ff-4af7-a722-97da144e74a9,4e81c4d6b0244e36bb6b317d59575258,OnePlus,01-11-2020,01-11-2020 13:40
Video Watched,Bengaluru,d9cb2d9be6b0415da6e6f8cc36b1bd59,73e6f982-1e60-4eaf-99b0-cd94d42d28c8,d9cb2d9be6b0415da6e6f8cc36b1bd59,OPPO,01-11-2020,01-11-2020 13:33
App Access,Ahmedabad,null,70344ed3-2501-4b1d-af0f-48fc62f6557b,RW2LriDYXvYOmafAVvd5KT21V9m1,Xiaomi,01-11-2020,01-11-2020 12:49
mediaReady,Pune,aE7ODHBojIMaGigtDMkI5WPvisn2,5a8cfdbb-23ae-432d-a84c-34efc3dfedf8,aE7ODHBojIMaGigtDMkI5WPvisn2,vivo,01-11-2020,01-11-2020 11:36
Video Watched,Bengaluru,2b640420793b4f9c9382bed800110221,061a0d9e-78a7-4dfc-b384-aa01fb837b6c,2b640420793b4f9c9382bed800110221,Redmi,01-11-2020,01-11-2020 12:46
mediaReady,Jalandhar,null,c52005e5-e672-40c4-9044-28b02dac1ec1,G4GSZp2QvQUe4xZk4NywdWLUJtg1,realme,01-11-2020,01-11-2020 12:24
mediaReady,Imphal,null,a992b2fa-e453-48db-97eb-d0148abf7b07,xnlE6vZE34dWKz3Vxkr8GwPeBqu1,asus,01-11-2020,01-11-2020 12:22
App Access,Surat,k2yNLf1dOoYpBwZLok0dmgxXQL72,036630a9-9f72-4921-9d59-b28e9a577de4,k2yNLf1dOoYpBwZLok0dmgxXQL72,vivo,01-11-2020,01-11-2020 12:57
App Access,Bengaluru,Udc6hdlKrYaf1GNoGeFBcXydUXE3,0b04af45-8911-451a-acaf-e0e53a52338c,Udc6hdlKrYaf1GNoGeFBcXydUXE3,vivo,01-11-2020,01-11-2020 12:01
App Access,Lucknow,QQD4hpamoaXARMQG4PoQPxT3Zio2,ad4dcbe8-d385-443b-a2c5-d70b50b29ff6,QQD4hpamoaXARMQG4PoQPxT3Zio2,Infinix,01-11-2020,01-11-2020 12:07
App Access,Ahmedabad,2GzuYF8hYOOlGLds3bjS9h8Z7JZ2,a64eb3ad-6d51-43a0-a24c-c97621f609e5,2GzuYF8hYOOlGLds3bjS9h8Z7JZ2,HUAWEI,01-11-2020,01-11-2020 13:41
App Access,Ludhiana,null,eabeaee0-0834-4ff2-8396-62af488c0724,5b138af17ce649aab20db036f70a4ca3,vivo,01-11-2020,01-11-2020 13:16
App Access,Bhubaneswar,bdQm8rfg0CSEysJee32whiGiJeV2,c256b9c6-bfab-436c-8f60-6738b657fad8,bdQm8rfg0CSEysJee32whiGiJeV2,vivo,01-11-2020,01-11-2020 09:48
App Access,Chennai,null,ff4e09bd-670d-40f9-a10b-a9b49ec348d2,hp0AvIhB06RRAxD3YouNNgLh9km2,xiaomi,01-11-2020,01-11-2020 12:50
Video Watched,Chennai,null,19aacf65-7f01-4e2c-abf4-cb4228bb6af7,dqMYODy4v7VvT7g8a8FUOHTYlyd2,vivo,01-11-2020,01-11-2020 10:56
App Access,Patna,MNv5xpoRYpP1b95GbpU9p3R2nP62,6786983a-1a02-4933-9cc7-3f25a2a7adb8,MNv5xpoRYpP1b95GbpU9p3R2nP62,vivo,01-11-2020,01-11-2020 13:55
Video Watched,Jaipur,null,cca914ff-36dc-4cbc-a9cf-90402553fa98,DpV0a5yOzDeV4hpd0tUat6mkiVC3,OPPO,01-11-2020,01-11-2020 11:46
App Access,Chennai,d40b81831fd941e7a733933006025de8,a0a0d8b0-bd4a-4acd-a21e-88df4750433e,d40b81831fd941e7a733933006025de8,OnePlus,01-11-2020,01-11-2020 12:36
App Access,Mumbai,b7aa370ed61344248a10c093b24df507,de90af0c-04c6-48f9-90e9-a0bd0624bbe5,b7aa370ed61344248a10c093b24df507,xiaomi,01-11-2020,01-11-2020 12:25
Video Watched,Lucknow,null,d3abe13d-44d0-4d2c-97e8-d6faecdb3fad,nSdFxQT2REOTHuYgb7eL1BjIBEM2,OPPO,01-11-2020,01-11-2020 13:17
App Access,Delhi,454481d5539b4d79ab5dcb920d7aa246,dec35c8e-a880-4682-b9a5-3eaed32393cd,454481d5539b4d79ab5dcb920d7aa246,vivo,01-11-2020,01-11-2020 13:43
App Access,Hyderabad,MTcYvb4vQ7UTjEb91rFgUvZKV593,d57cb846-4e04-41c2-b609-b4fd58d9fd32,MTcYvb4vQ7UTjEb91rFgUvZKV593,OPPO,01-11-2020,01-11-2020 12:36
